email,primary_domain,phases,source_count,sample_source_url
info@gigworx.com,gigworx.com,consensus-tier-B,1,https://www.gigworx.com/
info@gocsm.com,gocsm.com,consensus-tier-B,1,https://gocsm.com/
info@goldfishads.com,goldfishads.com,consensus-tier-B,1,https://goldfishads.com/
info@goodwatercap.com,goodwatercap.com,consensus-tier-B,1,https://www.goodwatercap.com/
info@gothru.co,gothru.co,consensus-tier-B,1,https://gothru.co/
info@grafana.com,grafana.com,C-gen,1,https://grafana.com/contact
info@grapelaw.com,grapelaw.com,consensus-tier-B,1,https://www.grapelaw.com/
info@growthkitchen.co,growthkitchen.co,consensus-tier-B,1,https://growthkitchen.co/termsandconditions/
info@halfmoonempanadas.com,halfmoonempanadas.com,consensus-tier-B,1,https://halfmoonempanadas.com/privacy
info@healthkey.health,healthkey.health,consensus-tier-B,1,https://www.healthkey.health/
info@hellodarwin.com,hellodarwin.com,consensus-tier-B,1,https://hellodarwin.com/contact-us
info@hivecpq.com,hivecpq.com,consensus-tier-B,1,https://hivecpq.com/en
info@homeric.ai,homeric.ai,C-gen,1,https://homeric.ai/contact-us
info@hortitec.es,hortitec.es,consensus-tier-B,1,https://hortitec.es/en
info@howz.com,howz.com,consensus-tier-B,1,https://www.howz.com/
info@hri-research.org,hri-research.org,consensus-tier-B|tier1-2-dns:dmarc_rua,2,https://www.hri-research.org/contact-us/
info@hsa.org.ua,hsa.org.ua,consensus-tier-B,1,https://www.hsa.org.ua/
info@i-glocal.com,i-glocal.com,consensus-tier-B,1,https://www.i-glocal.com/contact/
info@icustomer.ai,icustomer.ai,C-gen,1,https://icustomer.ai/contact
info@ifcroofing.com,ifcroofing.com,consensus-tier-B,1,https://www.ifcroofing.com/
info@iggnita.com,iggnita.com,consensus-tier-B,1,https://iggnita.com/
info@incorpro.ie,incorpro.ie,consensus-tier-B,1,https://www.incorpro.ie/
info@infakt.pl,infakt.pl,consensus-tier-B,1,https://www.infakt.pl/
info@infrasure.ai,infrasure.ai,consensus-tier-B,1,https://www.infrasure.ai/
info@intellizence.com,intellizence.com,consensus-tier-B,1,https://intellizence.com/
info@iyengarnyc.org,iyengarnyc.org,consensus-tier-B,1,https://www.iyengarnyc.org/
info@jahypotheques.ca,jahypotheques.ca,consensus-tier-B,1,https://jahypotheques.ca/
info@jointimecloud.com,jointimecloud.com,consensus-tier-B,1,https://jointimecloud.com/contact-us/
info@kameobikes.com,kameobikes.com,consensus-tier-B,1,https://kameobikes.com/en
info@kernel.ai,kernel.ai,consensus-tier-B,1,https://kernel.ai/
info@kertos.io,kertos.io,consensus-tier-B,1,https://www.kertos.io/en
info@knowledgegategroup.com,knowledgegategroup.com,consensus-tier-B,1,https://knowledgegategroup.com/contact
info@konta.com,konta.com,consensus-tier-B,1,https://konta.com/
info@kourawealth.co.nz,kourawealth.co.nz,consensus-tier-B,1,https://www.kourawealth.co.nz/
info@krisp.ai,krisp.ai,consensus-tier-B,1,https://krisp.ai/
info@kruncher.ai,kruncher.ai,consensus-tier-B,1,https://kruncher.ai/privacy
info@kscope.io,kscope.io,consensus-tier-B,1,https://kscope.io/privacy
info@kynship.co,kynship.co,consensus-tier-B,1,https://kynship.co/
info@lanterne.ai,lanterne.ai,consensus-tier-B,1,https://lanterne.ai/
info@lawvu.com,lawvu.com,consensus-tier-B,1,https://lawvu.com/terms/
info@leadfeeder.com,leadfeeder.com,consensus-tier-B,1,https://www.leadfeeder.com/contact/
info@leanrs.com,leanrs.com,consensus-tier-B,1,https://www.leanrs.com/
info@legalmike.ai,legalmike.ai,consensus-tier-B,1,https://legalmike.ai/
info@leverest.net,leverest.net,consensus-tier-B,1,https://leverest.net/
info@levno.com,levno.com,consensus-tier-B,1,https://www.levno.com/
info@lightmetrics.co,lightmetrics.co,consensus-tier-B,1,https://www.lightmetrics.co/
info@limbomusic.com,limbomusic.com,consensus-tier-B,1,https://www.limbomusic.com/privacy
info@link37.org,link37.org,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
info@listalpha.com,listalpha.com,consensus-tier-B,1,https://www.listalpha.com/privacy
info@loadshare.net,loadshare.net,consensus-tier-B,1,https://loadshare.net/
info@manossoftware.com,manossoftware.com,C-gen,1,https://manossoftware.com/contact
info@masters.vc,masters.vc,consensus-tier-B,1,https://masters.vc/legal-notice/
info@measured.com,measured.com,consensus-tier-B,1,https://www.measured.com/contact-us/
info@medasystems.com,medasystems.com,consensus-tier-B,1,https://medasystems.com/
info@mediafly.com,mediafly.com,consensus-tier-B,1,https://www.mediafly.com/legal/termsofuse/
info@memberspot.de,memberspot.de,consensus-tier-B,1,https://www.memberspot.de/
info@mitsiomotu.com,mitsiomotu.com,consensus-tier-B,1,https://mitsiomotu.com/
info@morganastudios.com,morganastudios.com,consensus-tier-B,1,https://morganastudios.com/contact/
info@morningscore.io,morningscore.io,consensus-tier-B,1,https://morningscore.io/
info@mscience.com,mscience.com,consensus-tier-B,1,https://mscience.com/legal/
info@name-services.com,zautre.com,tier1-2-dns:soa_rname,1,
info@nanonets.com,nanonets.com,consensus-tier-B,1,https://legal.nanonets.com/privacy
info@nclarity.com,nclarity.com,consensus-tier-B,1,https://www.nclarity.com/
info@neutroon.com,neutroon.com,tier1-2-dns:dmarc_rua,1,
info@nevent.ai,nevent.ai,consensus-tier-B,1,https://nevent.ai/es/
info@nexyo.io,nexyo.io,consensus-tier-B,1,https://nexyo.io/
info@nocfo.io,nocfo.io,consensus-tier-B,1,https://www.nocfo.io/fi/contact
info@novatalent.com,novatalent.com,consensus-tier-B,1,https://www.novatalent.com/
info@noviams.com,noviams.com,consensus-tier-B,1,https://www.noviams.com/terms
info@novoplan.com.au,novoplan.com.au,consensus-tier-B,1,https://novoplan.com.au/
info@novopsych.com,novopsych.com,C-gen,1,https://novopsych.com/contact-us
info@nyquistai.com,nyquistai.com,consensus-tier-B,1,https://www.nyquistai.com/
info@oliverslabels.com,oliverslabels.com,consensus-tier-B,1,https://www.oliverslabels.com/
info@omnicasa.com,omnicasa.com,consensus-tier-B,1,https://omnicasa.com/
info@onlyoffice.com,onlyoffice.com,consensus-tier-B,1,https://onlyoffice.com/privacy
info@ontra.ai,ontra.ai,consensus-tier-B,1,https://www.ontra.ai/
info@onyxplatform.com,onyxplatform.com,C-gen,1,https://onyxplatform.com/contact
info@orbitfin.ai,orbitfin.ai,consensus-tier-B,1,https://www.orbitfin.ai:443/
info@org.ua,hsa.org.ua,consensus-tier-B,1,https://www.hsa.org.ua/terms
info@patch.io,patch.io,consensus-tier-B,1,https://www.patch.io/terms
info@patentmaker.eu,patentmaker.eu,consensus-tier-B,1,https://patentmaker.eu/
info@paywall.one,paywall.one,consensus-tier-B,1,https://paywall.one/
info@peq.ai,peq.ai,consensus-tier-B,1,https://peq.ai/privacy-policy/
info@photoncommerce.com,photoncommerce.com,consensus-tier-B,1,https://www.photoncommerce.com/
info@pickfu.com,pickfu.com,consensus-tier-B,1,https://www.pickfu.com/security
info@pipe17.com,pipe17.com,consensus-tier-B,1,https://pipe17.com/privacy-policy/
info@planprophet.com,planprophet.com,consensus-tier-B,1,https://www.planprophet.com/contact/
info@podpage.com,podpage.com,consensus-tier-B,1,https://www.podpage.com/privacy/
info@point-topic.com,point-topic.com,consensus-tier-B,1,https://www.point-topic.com/
info@pointfive.co,pointfive.co,C-gen,1,https://pointfive.co/contact
info@postman.com,postman.com,consensus-tier-B,1,https://www.postman.com/company/contact-us/
info@prepared.app,prepared.app,consensus-tier-B,1,https://www.prepared.app/legal
info@presien.com,presien.com,consensus-tier-B,1,https://www.presien.com/
info@prima.ai,prima.ai,consensus-tier-B,1,https://prima.ai/
info@print.com,print.com,C-gen,1,https://print.com/contact
info@prizm-energy.com,prizm-energy.com,C-gen,1,https://prizm-energy.com/contact
info@projectleannation.com,projectleannation.com,consensus-tier-B,1,https://projectleannation.com/
info@prokeep.com,prokeep.com,consensus-tier-B,1,https://www.prokeep.com/
info@propeller.co.uk,propeller.co.uk,C-gen,1,https://propeller.co.uk/contact
info@pucara.io,pucara.io,consensus-tier-B,1,https://pucara.io/contact/
info@pursuit.amsterdam,pursuit.amsterdam,consensus-tier-B|tier1-2-dns:dmarc_ruf,2,https://www.pursuit.amsterdam/
info@qminder.com,qminder.com,consensus-tier-B,1,https://www.qminder.com/
info@qti.co.id,qti.co.id,consensus-tier-B,1,https://qti.co.id/
info@quid.com,quid.com,consensus-tier-B,1,https://www.quid.com/contact-us
info@quiverquant.com,quiverquant.com,consensus-tier-B,1,https://www.quiverquant.com/
info@quotech.io,quotech.io,consensus-tier-B,1,https://quotech.io/
info@rayyan.ai,rayyan.ai,consensus-tier-B,1,https://www.rayyan.ai/endpoints/terms
info@receiptor.ai,receiptor.ai,consensus-tier-B,1,https://receiptor.ai/
info@redbuttonedu.cz,redbuttonedu.cz,consensus-tier-B,1,https://www.redbuttonedu.cz/
info@reg-genome.com,reg-genome.com,C-gen,1,https://reg-genome.com/contact
info@relpro.com,relpro.com,consensus-tier-B,1,https://relpro.com/
info@reteno.com,reteno.com,consensus-tier-B,1,https://reteno.com/
info@risepeople.com,risepeople.com,C-gen,1,https://risepeople.com/contact
info@roihunter.com,roihunter.com,consensus-tier-B,1,https://www.roihunter.com/
info@ryestrategy.com,ryestrategy.com,consensus-tier-B,1,https://www.ryestrategy.com/
info@saidot.ai,saidot.ai,consensus-tier-B,1,https://www.saidot.ai/privacy
info@saleslayer.com,saleslayer.com,consensus-tier-B,1,https://www.saleslayer.com/
info@saxum.com,saxum.com,consensus-tier-B,1,https://saxum.com/
info@scienceexchange.com,scienceexchange.com,consensus-tier-B,1,https://www.scienceexchange.com/
info@searchinfluence.com,searchinfluence.com,consensus-tier-B,1,https://www.searchinfluence.com/
info@searchunify.com,searchunify.com,C-gen,1,https://searchunify.com/contact
info@sectionai.com,sectionai.com,consensus-tier-B,1,https://www.sectionai.com/privacy
info@securin.io,securin.io,consensus-tier-B,1,https://www.securin.io/
info@sellerx.com,sellerx.com,consensus-tier-B,1,https://www.sellerx.com/
info@sellthru.me,sellthru.me,consensus-tier-B|tier1-2-dns:dmarc_rua,2,https://sellthru.me/
info@sensolus.com,sensolus.com,C-gen,1,https://sensolus.com/contact
info@seon.io,seon.io,consensus-tier-B,1,https://seon.io/
info@shipsaving.com,shipsaving.com,consensus-tier-B,1,https://www.shipsaving.com/en/terms
info@shoott.com,shoott.com,C-gen,1,https://shoott.com/contact
info@sigma.software,sigma.software,consensus-tier-B,1,https://sigma.software/
info@sitewise.com,sitewise.com,consensus-tier-B,1,https://www.sitewise.com/contact/
info@sonraisecurity.com,sonraisecurity.com,C-gen,1,https://sonraisecurity.com/contact
info@source.ag,source.ag,C-gen,1,https://source.ag/contact
info@spacegoats.io,spacegoats.io,consensus-tier-B,1,https://spacegoats.io/
info@spaik.io,spaik.io,consensus-tier-B,1,https://www.spaik.io/
info@speero.com,speero.com,consensus-tier-B,1,https://speero.com/
info@spinify.com,spinify.com,consensus-tier-B,1,https://spinify.com/privacy-policy/
info@spott.io,spott.io,consensus-tier-B,1,https://spott.io/terms-and-conditions
info@sproutsocial.com,sproutsocial.com,consensus-tier-B,1,https://sproutsocial.com/
info@stormrecruit.com,stormrecruit.com,consensus-tier-B,1,https://www.stormrecruit.com/
info@superoffice.com,superoffice.com,consensus-tier-B,1,https://www.superoffice.com/
info@symmetre.com,symmetre.com,consensus-tier-B,1,https://symmetre.com/
info@tamarind.bio,tamarind.bio,C-gen,1,https://tamarind.bio/contact
info@tavanbogd.com,tavanbogd.com,consensus-tier-B,1,https://tavanbogd.com/contact
info@taxrise.com,taxrise.com,consensus-tier-B,1,https://taxrise.com/
info@tekst.com,tekst.com,consensus-tier-B,1,https://www.tekst.com/contact
info@tesote.com,tesote.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
info@timechimp.com,timechimp.com,consensus-tier-B,1,https://www.timechimp.com/security
info@transmark.ee,transmark.ee,consensus-tier-B,1,https://transmark.ee/
info@transparently.ai,transparently.ai,consensus-tier-B,1,https://www.transparently.ai/contact-us
info@travanto.de,travanto.de,consensus-tier-B,1,https://www.travanto.de/
info@trent.ai,trent.ai,consensus-tier-B,1,https://trent.ai/contact/
info@trepp.com,trepp.com,consensus-tier-B,1,https://www.trepp.com/contact
info@tribecrm.nl,tribecrm.nl,consensus-tier-B,1,https://tribecrm.nl/
info@tricera.energy,tricera.energy,C-gen,1,https://tricera.energy/contact
info@unest.co,unest.co,consensus-tier-B,1,https://unest.co/privacy
info@upsales.com,upsales.com,consensus-tier-B,1,https://www.upsales.com/
info@vblh.de,vblh.de,consensus-tier-B,1,https://www.vblh.de/start.html
info@viomba.com,viomba.com,tier1-2-dns:soa_rname,1,
info@vondera.app,vondera.app,C-gen,1,https://vondera.app/contact
info@warmlyyours.com,warmlyyours.com,C-gen,1,https://warmlyyours.com/contact
info@wewood.eu,wewood.eu,consensus-tier-B,1,https://www.wewood.eu/
info@wonderway.io,wonderway.io,consensus-tier-B,1,https://www.wonderway.io/
info@workshops.de,workshops.de,consensus-tier-B,1,https://workshops.de/
info@www.searchinfluence.com,searchinfluence.com,consensus-tier-B,1,https://www.searchinfluence.com/contact/
info@xyt.one,xyt.one,consensus-tier-B,1,https://xyt.one/contact-us
info@yespo.io,yespo.io,consensus-tier-B,1,https://yespo.io/
info@zaslat.cz,zaslat.cz,consensus-tier-B,1,https://www.zaslat.cz:443/
info@zentronlabs.com,zentronlabs.com,consensus-tier-B,1,https://zentronlabs.com/
info_bxl@kameobikes.com,kameobikes.com,consensus-tier-B,1,https://kameobikes.com/en
infosec@dash.fi,dash.fi,tier1-2-dns:dmarc_rua,1,
infosec@n3xt.io,n3xt.io,tier1-2-dns:caa_iodef,1,
infosec@netradyne.com,netradyne.com,consensus-tier-A,1,https://www.netradyne.com/legal/security
infot@patch.io,patch.io,consensus-tier-B,1,https://www.patch.io/terms
infra+security@spekit.co,spekit.co,tier1-2-dns:caa_iodef,1,
infra-reports-dmarc@flashbots.net,flashbots.net,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
infra@affinity.co,affinity.co,tier1-2-dns:caa_iodef,1,
infra@daniel-ip.com,daniel-ip.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
infra@rudderstack.com,rudderstack.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
infraeng@netrefer.com,netrefer.com,tier1-2-dns:soa_rname,1,
infrastructure@ilogs.systems,ilogs.systems,tier1-2-dns:soa_rname,1,
infrastructure@wodify.com,wodify.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
inistatedemosession@inistate.com,inistate.com,consensus-tier-B,1,https://inistate.com/
inquire@vico.io,vico.io,consensus-tier-B,1,https://vico.io/
inquiries@eunice.ai,eunice.ai,consensus-tier-B,1,https://eunice.ai/
inquiry@evcomechanical.com,evcomechanical.com,consensus-tier-B,1,https://evcomechanical.com/
inquiry@mabl.com,mabl.com,consensus-tier-B,1,https://www.mabl.com/privacy
insights@mscience.com,mscience.com,consensus-tier-B,1,https://mscience.com/
institutionalsales@tradestation.com,tradestation.com,C-gen,1,https://tradestation.com/contact-us
internalsecurity@knight-solutions.com,knight-solutions.com,tier1-2-dns:dmarc_rua,1,
international@tradestation.com,tradestation.com,C-other,1,https://tradestation.com/contact-us
internationalinfo@abclegal.com,abclegal.com,consensus-tier-B,1,https://www.abclegal.com/contact
internetadmin@msci.com,msci.com,tier1-2-dns:caa_iodef,1,
intesar@perfai.ai,perfai.ai,tier1-2-dns:dmarc_rua,1,
into@patch.io,patch.io,consensus-tier-B,1,https://www.patch.io/terms
invest@millow.co,millow.co,consensus-tier-B,1,https://www.millow.co/contact-us
investidores@drome.com.br,drome.com.br,consensus-tier-B,1,https://drome.io/en
investor.relations@ovintiv.com,ovintiv.com,consensus-tier-B,1,https://www.ovintiv.com/contact-us/
investor@text.com,text.com,consensus-tier-B,1,https://www.text.com/
ipadmin@stabletransit.com,adthena.com,tier1-2-dns:soa_rname,1,
ipm26oh@ar.glockapps.com,gdicwins.com,tier1-2-dns:dmarc_rua,1,
ipm26oh@fr.glockapps.com,gdicwins.com,tier1-2-dns:dmarc_ruf,1,
ipm2p3k@ar.glockapps.com,userguiding.com,tier1-2-dns:dmarc_rua,1,
ipm2p3k@fr.glockapps.com,userguiding.com,tier1-2-dns:dmarc_ruf,1,
ipm33zs@ar.glockapps.com,alegra.com,tier1-2-dns:dmarc_rua,1,
ipm33zs@fr.glockapps.com,alegra.com,tier1-2-dns:dmarc_ruf,1,
ipm3zd1@ar.glockapps.com,dash.fi,tier1-2-dns:dmarc_rua,1,
ipm3zd1@fr.glockapps.com,dash.fi,tier1-2-dns:dmarc_ruf,1,
ipm433d@ar.glockapps.com,mentionlytics.com,tier1-2-dns:dmarc_rua,1,
ipm433d@fr.glockapps.com,mentionlytics.com,tier1-2-dns:dmarc_ruf,1,
ipm4eq9@ar.glockapps.com,drata.com,tier1-2-dns:dmarc_rua,1,
ipm4eq9@fr.glockapps.com,drata.com,tier1-2-dns:dmarc_ruf,1,
ipm4g29@ar.glockapps.com,airsaas.io,tier1-2-dns:dmarc_rua,1,
ipm4g29@fr.glockapps.com,airsaas.io,tier1-2-dns:dmarc_ruf,1,
ipm4kdg@ar.glockapps.com,projectcor.com,tier1-2-dns:dmarc_rua,1,
ipm4kdg@fr.glockapps.com,projectcor.com,tier1-2-dns:dmarc_ruf,1,
ipm6n9y@ar.glockapps.com,thetappingsolution.com,tier1-2-dns:dmarc_rua,1,
ipm6n9y@fr.glockapps.com,thetappingsolution.com,tier1-2-dns:dmarc_ruf,1,
ipm6oj6@ar.glockapps.com,pricelabs.co,tier1-2-dns:dmarc_rua,1,
ipm6oj6@fr.glockapps.com,pricelabs.co,tier1-2-dns:dmarc_ruf,1,
ipm71zn@ar.glockapps.com,whitebridge.ai,tier1-2-dns:dmarc_rua,1,
ipm71zn@fr.glockapps.com,whitebridge.ai,tier1-2-dns:dmarc_ruf,1,
ipm7a20@ar.glockapps.com,sonraisecurity.com,tier1-2-dns:dmarc_rua,1,
ipm7a20@fr.glockapps.com,sonraisecurity.com,tier1-2-dns:dmarc_ruf,1,
ipm7ht9@ar.glockapps.com,pdf.net,tier1-2-dns:dmarc_rua,1,
ipm7ht9@fr.glockapps.com,pdf.net,tier1-2-dns:dmarc_ruf,1,
ipma8z@ar.glockapps.com,buildfire.com,tier1-2-dns:dmarc_rua,2,
ipma8z@fr.glockapps.com,buildfire.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
ipmuf4@ar.glockapps.com,flipsnack.com,tier1-2-dns:dmarc_rua,1,
ipmuf4@fr.glockapps.com,flipsnack.com,tier1-2-dns:dmarc_ruf,1,
ir@anomalycapital.com,anomalycapital.com,consensus-tier-B,1,https://www.anomalycapital.com/
ir@arena.com.tr,arena.com.tr,consensus-tier-B,1,https://www.arena.com.tr/
ir@b.capital,b.capital,consensus-tier-B,1,https://b.capital/
ir@manatal.com,manatal.com,consensus-tier-B,1,https://www.manatal.com/contact-us
isunkes@webucator.com,webucator.com,tier1-2-dns:dmarc_rua,1,
it-security@goflink.com,goflink.com,consensus-tier-A|security.txt,2,https://goflink.com/.well-known/security.txt
it-team@visitingmedia.com,visitingmedia.com,tier1-2-dns:dmarc_rua,1,
it.admin@sodacrew.com,sodagift.com,security.txt,1,https://sodagift.com/.well-known/security.txt
it@addium.io,aroya.io,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
it@athenium.com,athenium.com,tier1-2-dns:caa_iodef,1,
it@coolshop.com,coolshop.com,tier1-2-dns:caa_iodef,1,
it@geotab.com,geotab.com,tier1-2-dns:caa_iodef,1,
it@mdcdatacenters.com,mdcdatacenters.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
it@scaleflex.com,scaleflex.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
it@topshelfdistillers.com,topshelfdistillers.com,tier1-2-dns:dmarc_rua,1,
it@tribe.ai,tribe.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
it_admin@knight-solutions.com,knight-solutions.com,consensus-tier-B,1,https://knight-solutions.com/policies
ita@allunite.com,allunite.com,consensus-tier-B,1,https://allunite.com/
itadmin@kapoq.com,kapoq.com,tier1-2-dns:dmarc_rua,1,
itadmin@securin.io,securin.io,tier1-2-dns:caa_iodef|tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,3,
itadmin@zentronlabs.com,zentronlabs.com,tier1-2-dns:dmarc_rua,1,
italy@novatalent.com,novatalent.com,consensus-tier-B,1,https://www.novatalent.com/contact
itemldb@pubnub.com,pubnub.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
ithelpdesk@smarte.pro,smarte.pro,tier1-2-dns:dmarc_rua,1,
ivan@mymeet.ai,mymeet.ai,consensus-tier-B,1,https://mymeet.ai/contact
jack@appest.com,ticktick.com,tier1-2-dns:dmarc_rua,1,
jake@maniv.com,maniv.com,consensus-tier-B,1,https://www.maniv.com/legal
jakub@windsor.ai,windsor.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
james@quiverquant.com,quiverquant.com,consensus-tier-B,1,https://www.quiverquant.com/contact/
jameskinda@praxi.io,praxi.io,tier1-2-dns:dmarc_rua,1,
jan.czarnocki@heygen.com,heygen.com,consensus-tier-B,1,https://www.heygen.com/privacy
janak@usebear.ai,usebear.ai,consensus-tier-B,1,https://www.usebear.ai/
jane.diaz@stripe.com,stripe.com,consensus-tier-B,1,https://stripe.com/
jane@layer.team,layer.team,C-other,1,https://layer.team/contact
janne@demola.net,demola.net,consensus-tier-B,1,https://www.demola.net/
jchamizo@taggify.net,taggify.net,tier1-2-dns:dmarc_rua,1,
jebu@icgroup.net,tigerofsweden.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
jere@demola.net,demola.net,consensus-tier-B,1,https://www.demola.net/
jethro.africa@detrack.com,detrack.com,tier1-2-dns:dmarc_rua,1,
jeyo.sargunam@measured.com,measured.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
jfreed@fbsdata.com,flexmls.com,tier1-2-dns:soa_rname,1,
jgh@evertrace.ai,evertrace.ai,consensus-tier-B,1,https://www.evertrace.ai/contact
jisla@supertruth.ai,supertruth.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
jiten@icustomer.ai,icustomer.ai,tier1-2-dns:dmarc_rua,1,
jlgwhpab+9d76db6d-22ce-468c-a52b-0194c6af17ff@dmarceguard.com,dash.fi,tier1-2-dns:dmarc_rua,1,
jo@evertrace.ai,evertrace.ai,consensus-tier-B,1,https://www.evertrace.ai/contact
joao.felix@gigantic.pt,gigantic.pt,consensus-tier-B|tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,3,https://www.gigantic.pt/
jobs@clockworkrecruiting.com,clockworkrecruiting.com,consensus-tier-B,1,https://www.clockworkrecruiting.com/contact
jobs@darkmatter.is,darkmatter.is,consensus-tier-B,1,https://darkmatter.is/
jobs@databox.com,databox.com,C-other,1,https://databox.com/about
jobs@dronus.com,dronus.com,consensus-tier-B,1,https://dronus.com/contatti/
jobs@flashbots.net,flashbots.net,consensus-tier-B,1,https://www.flashbots.net/
jobs@oncrawl.com,oncrawl.com,C-other,1,https://oncrawl.com/about
jobs@photoncommerce.com,photoncommerce.com,consensus-tier-B,1,https://www.photoncommerce.com/
jobs@vantage.sh,vantage.sh,C-other,1,https://vantage.sh/about
jobs@wewood.eu,wewood.eu,consensus-tier-B,1,https://www.wewood.eu/contact
jobs@zaslat.cz,zaslat.cz,consensus-tier-B,1,https://www.zaslat.cz:443/
joe@manossoftware.com,manossoftware.com,C-other,1,https://manossoftware.com/contact
john.doe@optimizely.com,optimizely.com,C-other,1,https://optimizely.com/contact
johndoe@bluegamma.io,bluegamma.io,C-other,1,https://bluegamma.io/contact
join@uncover.co,uncover.co,consensus-tier-B,1,https://www.uncover.co/pt-br
joonas.aaltonen@nocfo.io,nocfo.io,consensus-tier-B,1,https://www.nocfo.io/fi/contact
joonas@demola.net,demola.net,consensus-tier-B,1,https://www.demola.net/contact
jose@easycomp.ai,easycomp.ai,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
jp_support@idc.com,idc.com,consensus-tier-B,1,https://www.idc.com/contact/
juho.enala@nocfo.io,nocfo.io,consensus-tier-B,1,https://www.nocfo.io/fi/contact
junk@futuresnoops.com,futuresnoops.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
jurny@jurny.com,jurny.com,tier1-2-dns:dmarc_rua,1,
jyurk@stormrecruit.com,stormrecruit.com,consensus-tier-B,1,https://www.stormrecruit.com/contact
k.hordiienko@serpstat.com,serpstat.com,tier1-2-dns:dmarc_rua,1,
karl@campcation.com,campcation.com,tier1-2-dns:dmarc_rua,1,
karma@viasocket.com,viasocket.com,consensus-tier-B,1,https://viasocket.com/
kerikeri@rubix.nz,rubix.nz,consensus-tier-B,1,https://rubix.nz/
kevin@lumonic.com,lumonic.com,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
kevin@quradata.com,quradata.com,tier1-2-dns:dmarc_rua,1,
kiaora@greenhawk.co.nz,greenhawk.co.nz,consensus-tier-B,1,https://greenhawk.co.nz/
knez@shops.bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
koblovsky@8m.eu,8m.eu,consensus-tier-B,1,https://8m.eu/
kontakt@savecall.de,savecall.de,C-other,1,https://savecall.de/contact
kontakt@sitebrunch.com,sitebrunch.com,consensus-tier-B,1,https://www.sitebrunch.com/
kragujevac2@shops.bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
kraljevo@bebakids.com,bebakids.com,consensus-tier-B,1,http://www.bebakids.com/
kristina.nadiryan@zapal.tech,zapal.tech,consensus-tier-B,1,https://www.zapal.tech/
kristina.rudoman@allunite.com,allunite.com,consensus-tier-B,1,https://allunite.com/contact-us/
kumppanit@paytrail.com,paytrail.com,C-other,1,https://paytrail.com/contact
lance@www.trustgrid.io,trustgrid.io,consensus-tier-B,1,https://www.trustgrid.io/
landmail@ovintiv.com,ovintiv.com,consensus-tier-B,1,https://www.ovintiv.com/contact-us/
laszlo@demola.net,demola.net,consensus-tier-B,1,https://www.demola.net/contact
latinamerica@giatecscientific.com,giatecscientific.com,consensus-tier-B,1,https://www.giatecscientific.com/contact/
laurence@techtree.dev,techtree.dev,tier1-2-dns:dmarc_rua|tier1-2-dns:dmarc_ruf,2,
lauri.euren@operating.app,operating.app,consensus-tier-B,1,https://www.operating.app/
lea.machado@arta.ch,arta.ch,consensus-tier-B,1,https://arta.ch/contact
lee.martin@quotech.io,quotech.io,consensus-tier-B,1,https://quotech.io/
lee@userback.io,userback.io,tier1-2-dns:dmarc_rua,1,
legacymines@ovintiv.com,ovintiv.com,consensus-tier-B,1,https://www.ovintiv.com/contact-us/
legal+eu@cal.com,cal.com,consensus-tier-B,1,https://cal.com/privacy
legal@algolia.com,algolia.com,consensus-tier-B,1,https://www.algolia.com/policies/terms
legal@amplitude.com,amplitude.com,consensus-tier-B,1,https://amplitude.com/legal
legal@appcues.com,appcues.com,consensus-tier-B,1,https://www.appcues.com/terms
legal@asana.com,asana.com,consensus-tier-B,1,https://asana.com/terms
legal@askable.com,askable.com,consensus-tier-B,1,https://www.askable.com/legal/terms
legal@atlaspeople.io,atlaspeople.io,consensus-tier-B,1,https://atlaspeople.io/privacy
legal@buffer.com,buffer.com,consensus-tier-B,1,https://buffer.com/legal
